transaction_id,batch_id,source_id,raw_id,account_id,event_type,amount,currency,occurred_at,description,confidence,review_state
txn_alipay_0088_31c102e9,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:88,acct_alipay,TRANSFER,10000.0,CNY,2023-05-01,转账 爱逛街的林子 转账红包,0.95,ACCEPTED
txn_alipay_0089_b2998109,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:89,acct_alipay,CASH,-429.0,CNY,2023-05-01,莱克吉米除螨仪神器除螨家用床上紫外线杀菌机超声波除蝻虫吸尘器 lexy莱克嘉平瑞雪专卖店 数码电器,0.95,ACCEPTED
txn_alipay_0090_4fe70b88,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:90,acct_alipay,CASH,-217.82,CNY,2023-04-30,A1682857384 Chinatown Tong Li Supermarket 日用百货,0.95,ACCEPTED
txn_alipay_0091_c08e87f6,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:91,acct_alipay,CASH,-12.84,CNY,2023-04-28,中学生上课大容量手提帆布包袋男女夏2022年新款励志恶搞文创书包 卡播原创设计 服饰装扮,0.95,ACCEPTED
txn_alipay_0092_b967f88b,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:92,acct_alipay,CASH,-22.56,CNY,2023-04-28,【划算价】闹钟学生专用起床神器儿童智能闹铃电子钟桌面简约计时器黑科技 等多件 topmantown拓漫途旗舰店 日用百货,0.95,ACCEPTED
txn_alipay_0093_a80ba311,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:93,acct_alipay,CASH,-38.71,CNY,2023-04-28,【李佳埼推荐】闹钟学生用电子时钟起床神器儿童男女卧室2021新款 雅兰仕绝代双骄专卖店 日用百货,0.95,ACCEPTED
txn_alipay_0094_99d3ad48,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:94,acct_alipay,CASH,-166.31,CNY,2023-04-28,【划算价】倍思apple pencil电容笔ipad触控笔适用苹果ipadpencil一代平板笔触屏笔ipencil baseus倍思旗舰店 数码电器,0.95,ACCEPTED
txn_alipay_0095_9c5115a4,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:95,acct_alipay,CASH,-89.0,CNY,2023-04-28,【划算价】Uraige依泉柔润全白管润唇膏4g*3滋润淡唇纹补水保湿防干裂去死皮 clermont海外专营店 美容美发,0.95,ACCEPTED
txn_alipay_0096_4207720c,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:96,acct_alipay,CASH,-398.64,CNY,2023-04-28,【划算价】2022年新款珊瑚绒睡衣女秋冬季睡袍长款加绒加厚法兰绒家居服套装 等多件 奥美诗嘉旗舰店 服饰装扮,0.95,ACCEPTED
txn_alipay_0097_a61b9df1,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:97,acct_alipay,CASH,-81.9,CNY,2023-04-28,【划算价】绿联手机支架桌面懒人通用ipad支撑架平板折叠手机架铝合金升降伸缩电脑直播架支架可调节全金属床上懒人架子 等多件 绿联数码旗舰店 数码电器,0.95,ACCEPTED
txn_alipay_0098_0961e635,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:98,acct_alipay,CASH,-14.48,CNY,2023-04-28,【划算价】适用苹果13手机壳新款iPhone13Pro保护套Max液态硅胶ip13全包防摔promax软壳十三简约纯 等多件 千百颂旗舰店 数码电器,0.95,ACCEPTED
txn_alipay_0099_0ba2a7d8,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:99,acct_alipay,CASH,-52.95,CNY,2023-04-28,【划算价】网红大肚保温杯大容量女生高颜值水壶不锈钢带吸管水杯子2023新款 欧克特派旗舰店 日用百货,0.95,ACCEPTED
txn_alipay_0100_f9174c9a,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:100,acct_alipay,CASH,-30.4,CNY,2023-04-28,【划算价】海备思键盘清洁刷电脑清理套装耳机清洁笔抑菌airpods笔记本缝隙灰尘刷子蓝牙充电盒多功能除尘刷 海备思旗舰店 数码电器,0.95,ACCEPTED
txn_alipay_0101_7c4fcbea,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:101,acct_alipay,CASH,-97.26,CNY,2023-04-28,【划算价】英国Vanow保温杯女高颜值儿童学生大容量吸管水杯子网红大肚杯壶 vanow旗舰店 日用百货,0.95,ACCEPTED
txn_alipay_0102_7f0de580,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:102,acct_alipay,CASH,-58.54,CNY,2023-04-28,有点可爱但不多趣味国潮帆布袋女包大容量单肩手提环保购物袋子男 等多件 不二创意馆 服饰装扮,0.95,ACCEPTED
txn_alipay_0103_200cf0bb,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:103,acct_alipay,CASH,58.54,CNY,2023-04-28,有点可爱但不多趣味国潮帆布袋女包大容量单肩手提环保购物袋子男 等多件 不二创意馆 服饰装扮,0.95,ACCEPTED
txn_alipay_0104_402393a4,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:104,acct_alipay,CASH,168.38,CNY,2023-04-28,【划算价】倍思apple pencil电容笔ipad触控笔适用苹果ipadpencil一代平板笔触屏笔ipencil baseus倍思旗舰店 数码电器,0.95,ACCEPTED
txn_alipay_0105_187bdad8,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:105,acct_alipay,CASH,186.58,CNY,2023-04-28,【划算价】2022年新款珊瑚绒睡衣女秋冬季睡袍长款加绒加厚法兰绒家居服套装 等多件 奥美诗嘉旗舰店 服饰装扮,0.95,ACCEPTED
txn_alipay_0106_dfb8e05b,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:106,acct_alipay,CASH,89.0,CNY,2023-04-28,【划算价】Uraige依泉柔润全白管润唇膏4g*3滋润淡唇纹补水保湿防干裂去死皮 clermont海外专营店 美容美发,0.95,ACCEPTED
txn_alipay_0107_401017d5,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:107,acct_alipay,CASH,14.48,CNY,2023-04-28,【划算价】适用苹果13手机壳新款iPhone13Pro保护套Max液态硅胶ip13全包防摔promax软壳十三简约纯 等多件 千百颂旗舰店 数码电器,0.95,ACCEPTED
txn_alipay_0108_31aa306c,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:108,acct_alipay,CASH,53.61,CNY,2023-04-28,【划算价】网红大肚保温杯大容量女生高颜值水壶不锈钢带吸管水杯子2023新款 欧克特派旗舰店 日用百货,0.95,ACCEPTED
txn_alipay_0109_c5c36d76,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:109,acct_alipay,CASH,30.4,CNY,2023-04-28,【划算价】海备思键盘清洁刷电脑清理套装耳机清洁笔抑菌airpods笔记本缝隙灰尘刷子蓝牙充电盒多功能除尘刷 海备思旗舰店 数码电器,0.95,ACCEPTED
txn_alipay_0110_0ec59844,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:110,acct_alipay,CASH,22.87,CNY,2023-04-28,【划算价】闹钟学生专用起床神器儿童智能闹铃电子钟桌面简约计时器黑科技 等多件 topmantown拓漫途旗舰店 日用百货,0.95,ACCEPTED
txn_alipay_0111_7fd6ffac,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:111,acct_alipay,CASH,12.84,CNY,2023-04-28,中学生上课大容量手提帆布包袋男女夏2022年新款励志恶搞文创书包 卡播原创设计 服饰装扮,0.95,ACCEPTED
txn_alipay_0112_4dad7b98,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:112,acct_alipay,CASH,38.71,CNY,2023-04-28,【李佳埼推荐】闹钟学生用电子时钟起床神器儿童男女卧室2021新款 雅兰仕绝代双骄专卖店 日用百货,0.95,ACCEPTED
txn_alipay_0113_fe33307c,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:113,acct_alipay,CASH,81.9,CNY,2023-04-28,【划算价】绿联适用iPadair5保护壳iPad2021保护套iPad9苹果平板iPad10代2022新款air4/ 等多件 绿联数码旗舰店 数码电器,0.95,ACCEPTED
txn_alipay_0114_cf017abf,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:114,acct_alipay,CASH,98.28,CNY,2023-04-28,【划算价】英国Vanow保温杯女高颜值儿童学生大容量吸管水杯子网红大肚杯壶 vanow旗舰店 日用百货,0.95,ACCEPTED
txn_alipay_0115_bfe8d51c,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:115,acct_alipay,CASH,-45.99,CNY,2023-04-27,Big Bun 大包 Big Bun 大包 餐饮美食,0.95,ACCEPTED
txn_alipay_0116_262af663,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:116,acct_alipay,CASH,9421.37,CNY,2023-04-26,提现-实时提现 中国银行 账户存取,0.55,NEEDS_REVIEW
txn_alipay_0117_16d79d48,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:117,acct_alipay,FUND,9421.37,CNY,2023-04-26,余额宝-转出到余额 张霖泽 投资理财,0.95,ACCEPTED
txn_alipay_0118_a50b599e,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:118,acct_alipay,CASH,378.63,CNY,2023-04-25,备用金归还 备用金 信用借还,0.95,ACCEPTED
txn_alipay_0119_508db950,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:119,acct_alipay,TRANSFER,9800.0,CNY,2023-04-25,转账收款到余额宝 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_0120_fd747ac9,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:120,acct_alipay,TRANSFER,9800.0,CNY,2023-04-25,转账 爱逛街的林子 转账红包,0.95,ACCEPTED
txn_alipay_0121_cd8f77ed,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:121,acct_alipay,CASH,123.36,CNY,2023-04-25,备用金归还 备用金 信用借还,0.95,ACCEPTED
txn_alipay_0122_e85e4456,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:122,acct_alipay,CASH,-416.53,CNY,2023-04-24,A1682360379 GoGo Music Cafe 餐饮美食,0.95,ACCEPTED
txn_alipay_0123_9d869603,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:123,acct_alipay,CASH,-694.45,CNY,2023-04-22,Slash Mystery Game Pty Ltd Slash Mystery Game Pty Ltd 母婴亲子,0.95,ACCEPTED
txn_alipay_0124_7e843219,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:124,acct_alipay,CASH,-180.66,CNY,2023-04-22,HungryPanda-PD809702019036733440 HUNGRYPANDA 餐饮美食,0.95,ACCEPTED
txn_alipay_0125_0e606a64,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:125,acct_alipay,CASH,-208.02,CNY,2023-04-22,20230422143106417990122A Homeway 餐饮美食,0.95,ACCEPTED
txn_alipay_0126_21f8f6fa,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:126,acct_alipay,CASH,-200.0,CNY,2023-04-20,手机充值 中国联通官方旗舰店 充值缴费,0.95,ACCEPTED
txn_alipay_0127_82cb0ae2,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:127,acct_alipay,TRANSFER,-1200.0,CNY,2023-04-18,转账 ESSAYSOS(*转) 转账红包,0.95,ACCEPTED
txn_alipay_0128_4c4b083c,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:128,acct_alipay,CASH,500.0,CNY,2023-04-18,备用金放款至余额 借呗 信用借还,0.95,ACCEPTED
txn_alipay_0129_e08a9a63,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:129,acct_alipay,FUND,0.05,CNY,2023-04-18,余额宝-2023.04.17-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0130_e19c639e,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:130,acct_alipay,TRANSFER,-2000.0,CNY,2023-04-17,转账 ESSAYSOS(*转) 转账红包,0.95,ACCEPTED
txn_alipay_0131_1c2f826e,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:131,acct_alipay,FUND,10000.0,CNY,2023-04-17,余额宝-转出到银行卡 中国银行 投资理财,0.95,ACCEPTED
txn_alipay_0132_2b517d12,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:132,acct_alipay,FUND,0.06,CNY,2023-04-17,余额宝-2023.04.16-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0133_90a238b2,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:133,acct_alipay,FUND,0.06,CNY,2023-04-16,余额宝-2023.04.15-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0134_08718cba,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:134,acct_alipay,FUND,10000.0,CNY,2023-04-15,余额宝-转出到银行卡 中国银行 投资理财,0.95,ACCEPTED
txn_alipay_0135_04cde915,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:135,acct_alipay,FUND,0.17,CNY,2023-04-15,余额宝-2023.04.14-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0136_f38b6324,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:136,acct_alipay,FUND,4473.79,CNY,2023-04-14,蚂蚁财富-万家宏观择时多策略灵活配置混合A-卖出至余额宝 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0137_eebe38e9,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:137,acct_alipay,FUND,9505.18,CNY,2023-04-14,蚂蚁财富-易方达环保主题灵活配置混合-卖出至余额宝 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0138_2149e2a0,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:138,acct_alipay,FUND,4664.66,CNY,2023-04-14,蚂蚁财富-国投瑞银瑞源灵活配置混合A-卖出至余额宝 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0139_595f162d,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:139,acct_alipay,FUND,1055.96,CNY,2023-04-14,蚂蚁财富-华泰柏瑞鼎利灵活配置混合A-卖出至余额宝 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0140_76284ac1,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:140,acct_alipay,TRANSFER,-600.0,CNY,2023-04-14,转账 ESSAYSOS(*转) 转账红包,0.95,ACCEPTED
txn_alipay_0141_adc1bfbf,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:141,acct_alipay,FUND,0.2,CNY,2023-04-14,余额宝-2023.04.13-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0142_d50172b1,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:142,acct_alipay,FUND,74.46,CNY,2023-04-13,蚂蚁财富-易方达增强回报债券B-现金分红至余额宝 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0143_42b61ec4,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:143,acct_alipay,FUND,0.2,CNY,2023-04-13,余额宝-2023.04.12-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0144_3c34dce6,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:144,acct_alipay,FUND,0.2,CNY,2023-04-12,余额宝-2023.04.11-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0145_785e3889,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:145,acct_alipay,FUND,2400.0,CNY,2023-04-11,余额宝-转出到银行卡 中国银行 投资理财,0.95,ACCEPTED
txn_alipay_0146_0f6fab50,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:146,acct_alipay,FUND,0.33,CNY,2023-04-11,余额宝-2023.04.10-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0147_5d58d86c,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:147,acct_alipay,FUND,0.23,CNY,2023-04-10,余额宝-2023.04.09-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0148_9eea6589,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:148,acct_alipay,FUND,0.23,CNY,2023-04-09,余额宝-2023.04.08-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0149_01e64ea4,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:149,acct_alipay,CASH,-327.28,CNY,2023-04-08,戏精研究所 D.T ZONE 戏精研究所 D.T ZONE 文化休闲,0.95,ACCEPTED
txn_alipay_0150_b8e468e8,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:150,acct_alipay,CASH,-112.69,CNY,2023-04-08,HungryPanda-PD804623114364596224 HUNGRYPANDA 餐饮美食,0.95,ACCEPTED
txn_alipay_0151_59105842,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:151,acct_alipay,TRANSFER,221.77,CNY,2023-04-08,花呗自动还款-2023年04月账单 花呗 信用借还,0.95,ACCEPTED
txn_alipay_0152_5511d977,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:152,acct_alipay,FUND,0.23,CNY,2023-04-08,余额宝-2023.04.07-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0153_2d4c8780,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:153,acct_alipay,FUND,0.08,CNY,2023-04-07,余额宝-2023.04.06-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0154_314e9490,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:154,acct_alipay,FUND,3108.4,CNY,2023-04-06,余额宝-单次转入 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_0155_8467d8e4,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:155,acct_alipay,CASH,-100.0,CNY,2023-04-06,手机充值 中国联通官方旗舰店 充值缴费,0.95,ACCEPTED
txn_alipay_0156_0b06b67f,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:156,acct_alipay,CASH,-500.0,CNY,2023-04-06,手机充值 中国联通官方旗舰店 充值缴费,0.95,ACCEPTED
txn_alipay_0157_ca5c22b5,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:157,acct_alipay,CASH,-100.0,CNY,2023-04-06,手机充值 中国联通官方旗舰店 充值缴费,0.95,ACCEPTED
txn_alipay_0158_b4fb0ab1,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:158,acct_alipay,FUND,1951.0,CNY,2023-04-06,余额宝-转出到银行卡 中国银行 投资理财,0.95,ACCEPTED
txn_alipay_0159_9938d430,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:159,acct_alipay,FUND,500.0,CNY,2023-04-06,蚂蚁财富-华安易富黄金ETF联接A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0160_d46c777f,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:160,acct_alipay,FUND,500.0,CNY,2023-04-06,蚂蚁财富-国泰黄金ETF联接A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0161_55b28eb6,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:161,acct_alipay,FUND,0.14,CNY,2023-04-06,余额宝-2023.04.05-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0162_9f18207b,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:162,acct_alipay,FUND,0.13,CNY,2023-04-05,余额宝-2023.04.04-收益发放 建信基金管理有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0163_ca868a1f,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:163,acct_alipay,FUND,5000.0,CNY,2023-04-05,余额宝-单次转入 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_0164_9e30dafd,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:164,acct_alipay,REFUND,293.25,CNY,2023-04-04,退款-111028386 ePharmacy Group Pty Ltd 退款,0.93,ACCEPTED
